id,mid,model,pid,tier,backend,runtime,pattern1_status,pattern1_pass,roundtrip_verdict,deterministically_verified,detail
1977,m009,lfm2.5,p004,T1,sympy,python,plan_error,0,NOT_EXECUTED,,
1979,m009,lfm2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
1981,m009,lfm2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
1983,m009,lfm2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
1985,m009,lfm2.5,p013,T2,sympy,python,plan_error,0,NOT_EXECUTED,,
1987,m009,lfm2.5,p014,T2,sympy,python,plan_error,0,NOT_EXECUTED,,
1989,m009,lfm2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
1991,m009,lfm2.5,p008,T3,sage,python,plan_error,0,NOT_EXECUTED,,
1993,m009,lfm2.5,p015,T3,sage,python,plan_error,0,NOT_EXECUTED,,
1995,m009,lfm2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
1997,m009,lfm2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
1999,m009,lfm2.5,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
2001,m009,lfm2.5,p018,T4,sage,python,plan_error,0,NOT_EXECUTED,,
2003,m009,lfm2.5,p019,T4,sage,python,plan_error,0,NOT_EXECUTED,,
2005,m009,lfm2.5,p010,T5,sage,python,plan_error,0,NOT_EXECUTED,,
2007,m009,lfm2.5,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2009,m010,rnj-1,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2011,m010,rnj-1,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2013,m010,rnj-1,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2015,m010,rnj-1,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2017,m010,rnj-1,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2019,m010,rnj-1,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
2021,m010,rnj-1,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2023,m010,rnj-1,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2025,m010,rnj-1,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2027,m010,rnj-1,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2029,m010,rnj-1,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
2031,m010,rnj-1,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2033,m010,rnj-1,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
2035,m010,rnj-1,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
2037,m010,rnj-1,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2039,m010,rnj-1,p017,T4,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = [-2, 2]')"
2041,m010,rnj-1,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2043,m010,rnj-1,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
2045,m010,rnj-1,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
2047,m010,rnj-1,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2049,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2050,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2051,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2055,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2056,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2057,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2061,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2062,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2063,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2067,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2068,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2069,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2073,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2074,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2075,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2079,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2080,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2081,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2085,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2086,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2087,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2091,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2092,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2093,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2097,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2098,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2099,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2103,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2104,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2105,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2109,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2110,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2111,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2115,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2116,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2117,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2121,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2122,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2123,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2127,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2128,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2129,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2133,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2134,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2135,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2139,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^t
2140,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^t
2141,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^t
2145,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2146,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2147,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2151,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2152,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2153,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2157,m001,sonnet-4-6,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = [1, 2]')"
2158,m001,sonnet-4-6,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = [1, 2]')"
2159,m001,sonnet-4-6,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = [1, 2]')"
2163,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2164,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2165,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2169,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
2170,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
2171,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
2175,m002,gemma3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
2176,m002,gemma3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
2177,m002,gemma3,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2181,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2182,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2183,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2187,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2188,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2189,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2193,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2194,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2195,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2199,m002,gemma3,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
2200,m002,gemma3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2201,m002,gemma3,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
2205,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2206,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2207,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2211,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2212,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2213,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2217,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
2218,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
2219,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
2223,m002,gemma3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2224,m002,gemma3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2225,m002,gemma3,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
2229,m002,gemma3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
2230,m002,gemma3,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
2231,m002,gemma3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
2235,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2236,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2237,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2241,m002,gemma3,p015,T3,sage,python,complete,1,ROUNDTRIP_FAIL,False,x = []
2242,m002,gemma3,p015,T3,sage,python,complete,1,UNPARSEABLE,,"ValueError: cannot locate x,y in decomposition or output: 'x = []' (rhs='x = []')"
2243,m002,gemma3,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
2247,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2248,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2249,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2253,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
2254,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
2255,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
2259,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2260,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2261,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2265,m002,gemma3,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2266,m002,gemma3,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2267,m002,gemma3,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2271,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2272,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2273,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2277,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
2278,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
2279,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
2283,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2284,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2285,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2289,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2290,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2291,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2295,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2296,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2297,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2301,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2302,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2303,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2307,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2308,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2309,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2313,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2314,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2315,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2319,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2320,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2321,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
2325,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2326,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2327,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2331,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2332,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2333,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2337,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2338,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2339,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2343,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2344,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2345,m003,gemma4:e2b,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
2349,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2350,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2351,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
2355,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2356,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2357,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
2361,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2362,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2363,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
2367,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2368,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2369,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
2373,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2374,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2375,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
2379,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
2380,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
2381,m003,gemma4:e2b,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
2385,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2386,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2387,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
2391,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
2392,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
2393,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
2397,m003,gemma4:e2b,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
2398,m003,gemma4:e2b,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = []')"
2399,m003,gemma4:e2b,p010,T5,sage,python,plan_error,0,NOT_EXECUTED,,
2403,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2404,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2405,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
2409,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2410,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2411,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
2415,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2416,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2417,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
2421,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2422,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2423,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
2427,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2428,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2429,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
2433,m004,qwen2.5,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2434,m004,qwen2.5,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
2435,m004,qwen2.5,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
2439,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
2440,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
2441,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
2445,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2446,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2447,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
2451,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2452,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2453,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2457,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2458,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2459,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
2463,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2464,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
2465,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
